20091215224253,,,,,,,,,,,,,,,,,,
Source food composition tables : Norwegian Food Composition Table 2006 - http://matportalen.no/matvaretabellen,,,,,,,,,,,,,,,,,,
1188,,,,,,,,,,,,,,,,,,
Fiberbrød| Fiberbakst| kjøpt,grams,100,246.00,10.10,41.20,3.2,,,,,,,,,,,,
Fiken| tørket,grams,100,269.00,3.60,53.90,1.6,,,,,,,,,,,,
Finbakstmel,grams,100,345.00,10.00,70.50,2,,,,,,,,,,,,
Firkornbrød| kjøpt,grams,100,251.00,9.50,40.40,4.8,,,,,,,,,,,,
Fiskeboller| hermetisk| uten kraft,grams,100,60.00,7.10,6.60,0.6,,,,,,,,,,,,
Fiskeboller| kjølevare,grams,100,77.00,9.40,5.20,2,,,,,,,,,,,,
Fiskeburger| panert| med brød| ost| saus| kjøpt,grams,100,243.00,9.60,24.20,11.3,,,,,,,,,,,,
Fiskefarse| mager fisk| rå,grams,100,62.00,9.20,4.20,0.9,,,,,,,,,,,,
Fiskegrateng med egg og makaroni| ovnstekt  ,grams,100,157.00,11.20,7.60,9,,,,,,,,,,,,
Fiskegrateng med egg| ovnstekt ,grams,100,149.00,13.50,4.10,8.7,,,,,,,,,,,,
Fiskegrateng med egg| ovnstekt| kjøpt,grams,100,114.00,9.50,10.30,3.9,,,,,,,,,,,,
Fiskegrateng uten egg| ovnstekt| kjøpt,grams,100,147.00,8.10,16.50,5.4,,,,,,,,,,,,
Fiskegrateng| med egg| fryst| kjøpt ,grams,100,102.00,8.50,9.20,3.5,,,,,,,,,,,,
Fiskegrateng| uten egg| fryst| kjøpt ,grams,100,131.00,7.20,14.70,4.8,,,,,,,,,,,,
Fiskekaker| kjøpt,grams,100,110.00,9.00,8.00,4.5,,,,,,,,,,,,
Fiskekarbonader| laks ,grams,100,221.00,17.30,2.40,15.8,,,,,,,,,,,,
Fiskekarbonader| mager fisk,grams,100,154.00,10.30,5.30,10.1,,,,,,,,,,,,
Fiskekarbonader| makrell,grams,100,211.00,16.10,2.40,15.2,,,,,,,,,,,,
Fiskekarbonader| sei ,grams,100,111.00,14.40,2.40,4.9,,,,,,,,,,,,
Fiskekarbonader| sild,grams,100,253.00,14.10,2.40,20.8,,,,,,,,,,,,
Fiskepaté| laks,grams,100,195.00,13.50,4.30,13.8,,,,,,,,,,,,
Fiskepaté| mager fisk,grams,100,129.00,12.50,4.30,6.9,,,,,,,,,,,,
Fiskepinner| forfritert| fryst,grams,100,198.00,13.00,17.40,8.3,,,,,,,,,,,,
Fiskepinner| forfritert| stekt i hard margarin,grams,100,250.00,12.60,16.90,14.5,,,,,,,,,,,,
Fiskepinner| forfritert| stekt i myk margarin,grams,100,250.00,12.60,16.90,14.5,,,,,,,,,,,,
Fiskepinner| forfritert| stekt i smør,grams,100,251.00,12.70,17.00,14.6,,,,,,,,,,,,
Fiskepinner| forfritert| stekt i soyaolje,grams,100,263.00,12.60,16.90,16,,,,,,,,,,,,
Fiskepinner| forfritert| stekt i uspesifisert fett,grams,100,253.00,12.60,16.90,14.9,,,,,,,,,,,,
Fiskepudding,grams,100,81.00,8,7.10,2.3,,,,,,,,,,,,
Fiskepudding med fløte| fløtepudding,grams,100,111.00,7.90,6.90,5.7,,,,,,,,,,,,
Fiskesuppe| Bergensk| av pulver| tilberedt     ,grams,100,43.00,2.50,5.50,1,,,,,,,,,,,,
Fiskesuppe| Bergensk| pulver,grams,100,358.00,18.00,52.00,8.5,,,,,,,,,,,,
Fiskesuppe| med laks| fryst,grams,100,66.00,4.60,2.10,4.3,,,,,,,,,,,,
Fiskesuppe| med mager fisk,grams,100,40.00,4.80,0.80,1.8,,,,,,,,,,,,
Fiskesuppe| med mager fisk| fryst,grams,100,108.00,6.80,5.80,6.3,,,,,,,,,,,,
Fiskesuppe| med mager fisk| jevnet  ,grams,100,43.00,4.70,1.90,1.7,,,,,,,,,,,,
Flatbrød| hjemmebakt type| kjøpt,grams,100,343.00,10.60,65.50,1.6,,,,,,,,,,,,
Flatbrød| kjøpt,grams,100,340.00,10.40,67.40,1.2,,,,,,,,,,,,
Flatbrød| med havre| kjøpt,grams,100,320.00,13.90,50.90,4.2,,,,,,,,,,,,
Fleskepølse,grams,100,364.00,13.20,0.10,34.5,,,,,,,,,,,,
Fløte| kaffefløte| 10%  ,grams,100,119.00,3.00,4.20,10,,,,,,,,,,,,
Fløte| kremfløte| 38%   ,grams,100,362.00,2.10,2.90,38,,,,,,,,,,,,
Fløte| matfløte| 22% ,grams,100,223.00,2.50,3.80,22,,,,,,,,,,,,
Fløteerstatning|  topping på boks,grams,100,260.00,1.50,7.30,25,,,,,,,,,,,,
Fløteerstatning| Coffeemate pulver,grams,100,507.00,1.20,57.30,30.3,,,,,,,,,,,,
Fløteerstatning| husholdningshvitt,grams,100,89.00,0.90,2.90,8.2,,,,,,,,,,,,
Fløteerstatning| kaffehvitt,grams,100,107.00,0.90,2.90,10.2,,,,,,,,,,,,
Fløteerstatning| whipping,grams,100,103.00,0.70,6.40,8.3,,,,,,,,,,,,
Formkake med glasur| kjøpt,grams,100,395.00,4.70,52.70,18.2,,,,,,,,,,,,
Formkake med mindre fett,grams,100,315.00,6.60,48.80,10,,,,,,,,,,,,
Formkake uten glasur| kjøpt,grams,100,406.00,4.10,51.60,20,,,,,,,,,,,,
Formkake| fet| dansk sandkake,grams,100,416.00,4.90,45.40,23.7,,,,,,,,,,,,
Formkake| marmor,grams,100,365.00,7.10,42.60,18.1,,,,,,,,,,,,
Formkake| med epler,grams,100,263.00,3.90,30.10,13.7,,,,,,,,,,,,
